session_id	original_session_id
ses-G190912+1	ses-G190912:1
ses-G190912+1011	ses-G190912:1011
ses-G190912+110	ses-G190912:110
ses-G190912+115	ses-G190912:115
ses-G190912+125	ses-G190912:125
ses-G190912+130	ses-G190912:130
ses-G190912+161	ses-G190912:161
ses-G190912+169	ses-G190912:169
ses-G190912+215	ses-G190912:215
ses-G190912+275	ses-G190912:275
ses-G190912+32	ses-G190912:32
ses-G190912+360	ses-G190912:360
ses-G190912+368	ses-G190912:368
ses-G190912+373	ses-G190912:373
ses-G190912+566	ses-G190912:566
ses-G190912+590	ses-G190912:590
ses-G190912+69	ses-G190912:69
ses-G190912+844	ses-G190912:844
