session_id	original_session_id
ses-G190704+120	ses-G190704:120
ses-G190704+124	ses-G190704:124
ses-G190704+170	ses-G190704:170
ses-G190704+210	ses-G190704:210
ses-G190704+245	ses-G190704:245
ses-G190704+255	ses-G190704:255
ses-G190704+281	ses-G190704:281
ses-G190704+342	ses-G190704:342
ses-G190704+36	ses-G190704:36
ses-G190704+380	ses-G190704:380
ses-G190704+414	ses-G190704:414
ses-G190704+430	ses-G190704:430
ses-G190704+438	ses-G190704:438
ses-G190704+470	ses-G190704:470
ses-G190704+489	ses-G190704:489
ses-G190704+510	ses-G190704:510
ses-G190704+516	ses-G190704:516
ses-G190704+520	ses-G190704:520
ses-G190704+661	ses-G190704:661
ses-G190704+731	ses-G190704:731
ses-G190704+777	ses-G190704:777
